LocNumber,GeogScheme1,GeogName1,GeogScheme2,GeogName2,GeogScheme3,GeogName3,GeogScheme4,GeogName4,GeogScheme5,GeogName5,Longitude,Latitude,CountryCode,ConstructionCode,OccupancyCode
9908,0,0,0,0,0,0,0,0,0,0,-0.9000238,52.7697738,GB,5263,1120
9909,0,0,0,0,0,0,0,0,0,0,-0.9001074,52.7693969,GB,5263,1120
9910,0,0,0,0,0,0,0,0,0,0,-0.9000988,52.7697385,GB,5263,1120
9911,0,0,0,0,0,0,0,0,0,0,-0.9002125,52.769344,GB,5263,1120
9912,0,0,0,0,0,0,0,0,0,0,-0.9001886,52.7697034,GB,5263,1120
9913,0,0,0,0,0,0,0,0,0,0,-0.9002875,52.7693087,GB,5263,1120
9914,0,0,0,0,0,0,0,0,0,0,-0.9002636,52.7696681,GB,5263,1120
9915,0,0,0,0,0,0,0,0,0,0,-0.900364,52.7692105,GB,5263,1120
9916,0,0,0,0,0,0,0,0,0,0,-0.9003386,52.7696328,GB,5263,1120
9917,0,0,0,0,0,0,0,0,0,0,-0.9003804,52.7691478,GB,5263,1120
9918,0,0,0,0,0,0,0,0,0,0,-0.9004136,52.7695976,GB,5263,1120
9919,0,0,0,0,0,0,0,0,0,0,-0.9004124,52.7690582,GB,5263,1120
9920,0,0,0,0,0,0,0,0,0,0,-0.9005189,52.7695356,GB,5263,1120
9921,0,0,0,0,0,0,0,0,0,0,-0.9004137,52.7690042,GB,5263,1120
9922,0,0,0,0,0,0,0,0,0,0,-0.9005939,52.7695003,GB,5263,1120
9923,0,0,0,0,0,0,0,0,0,0,-0.9004308,52.7689145,GB,5263,1120
9924,0,0,0,0,0,0,0,0,0,0,-0.9006997,52.7694204,GB,5263,1120
9925,0,0,0,0,0,0,0,0,0,0,-0.900447,52.7688607,GB,5263,1120
9926,0,0,0,0,0,0,0,0,0,0,-0.9007744,52.7693941,GB,5263,1120
9927,0,0,0,0,0,0,0,0,0,0,-0.9005534,52.7687538,GB,5263,1120
9928,0,0,0,0,0,0,0,0,0,0,-0.9008508,52.7693049,GB,5263,1120
9929,0,0,0,0,0,0,0,0,0,0,-0.9006282,52.7687275,GB,5263,1120
9930,0,0,0,0,0,0,0,0,0,0,-0.9009256,52.7692787,GB,5263,1120
9931,0,0,0,0,0,0,0,0,0,0,-0.9010342,52.7684976,GB,5263,1120
9932,0,0,0,0,0,0,0,0,0,0,-0.9010756,52.7692081,GB,5263,1120
9933,0,0,0,0,0,0,0,0,0,0,-0.90108,52.768444,GB,5263,1120
9934,0,0,0,0,0,0,0,0,0,0,-0.9011068,52.7691455,GB,5263,1120
9935,0,0,0,0,0,0,0,0,0,0,-0.9011561,52.7683638,GB,5263,1120
9936,0,0,0,0,0,0,0,0,0,0,-0.9011531,52.769074,GB,5263,1120
9937,0,0,0,0,0,0,0,0,0,0,-0.9012017,52.7683193,GB,5263,1120
9938,0,0,0,0,0,0,0,0,0,0,-0.9011991,52.7690115,GB,5263,1120
9939,0,0,0,0,0,0,0,0,0,0,-0.9012772,52.7682661,GB,5263,1120
9940,0,0,0,0,0,0,0,0,0,0,-0.9012162,52.7689218,GB,5263,1120
9941,0,0,0,0,0,0,0,0,0,0,-0.9013227,52.7682215,GB,5263,1120
9942,0,0,0,0,0,0,0,0,0,0,-0.9012324,52.768868,GB,5263,1120
9943,0,0,0,0,0,0,0,0,0,0,-0.9013834,52.7681682,GB,5263,1120
9944,0,0,0,0,0,0,0,0,0,0,-0.9012782,52.7688145,GB,5263,1120
9945,0,0,0,0,0,0,0,0,0,0,-0.9014438,52.7681238,GB,5263,1120
9946,0,0,0,0,0,0,0,0,0,0,-0.901324,52.7687609,GB,5263,1120
9947,0,0,0,0,0,0,0,0,0,0,-0.9015345,52.7680527,GB,5263,1120
9948,0,0,0,0,0,0,0,0,0,0,-0.9013698,52.7687074,GB,5263,1120
9949,0,0,0,0,0,0,0,0,0,0,-0.9015949,52.7680083,GB,5263,1120
9950,0,0,0,0,0,0,0,0,0,0,-0.9013862,52.7686447,GB,5263,1120
9951,0,0,0,0,0,0,0,0,0,0,-0.9016696,52.7679717,GB,5263,1120
9952,0,0,0,0,0,0,0,0,0,0,-0.9017138,52.7685848,GB,5263,1120
9953,0,0,0,0,0,0,0,0,0,0,-0.9017744,52.7685314,GB,5263,1120
9954,0,0,0,0,0,0,0,0,0,0,-0.9018649,52.7684693,GB,5263,1120
9955,0,0,0,0,0,0,0,0,0,0,-0.9019404,52.768416,GB,5263,1120
9956,0,0,0,0,0,0,0,0,0,0,-0.9020158,52.7683628,GB,5263,1120
9957,0,0,0,0,0,0,0,0,0,0,-0.9020913,52.7683096,GB,5263,1120
9958,0,0,0,0,0,0,0,0,0,0,-0.8830629,52.7670352,GB,5263,1120
9959,0,0,0,0,0,0,0,0,0,0,-0.8823478,52.7689164,GB,5263,1120
9960,0,0,0,0,0,0,0,0,0,0,-0.8824515,52.7689173,GB,5263,1120
9961,0,0,0,0,0,0,0,0,0,0,-0.8825705,52.7689005,GB,5263,1120
9962,0,0,0,0,0,0,0,0,0,0,-0.8826893,52.7688926,GB,5263,1120
9963,0,0,0,0,0,0,0,0,0,0,-0.8828081,52.7688847,GB,5263,1120
9964,0,0,0,0,0,0,0,0,0,0,-0.8829419,52.768868,GB,5263,1120
9965,0,0,0,0,0,0,0,0,0,0,-0.8834026,52.7688184,GB,5263,1120
9966,0,0,0,0,0,0,0,0,0,0,-0.8837002,52.7687763,GB,5263,1120
9967,0,0,0,0,0,0,0,0,0,0,-0.8838636,52.7687598,GB,5263,1120
9968,0,0,0,0,0,0,0,0,0,0,-0.884012,52.7687522,GB,5263,1120
9969,0,0,0,0,0,0,0,0,0,0,-0.8841607,52.7687356,GB,5263,1120
9970,0,0,0,0,0,0,0,0,0,0,-0.8843239,52.7687282,GB,5263,1120
9971,0,0,0,0,0,0,0,0,0,0,-0.8844726,52.7687116,GB,5263,1120
9972,0,0,0,0,0,0,0,0,0,0,-0.8846224,52.7686501,GB,5263,1120
9973,0,0,0,0,0,0,0,0,0,0,-0.884841,52.768796,GB,5263,1120
9974,0,0,0,0,0,0,0,0,0,0,-0.8849151,52.7687967,GB,5263,1120
9975,0,0,0,0,0,0,0,0,0,0,-0.8850042,52.7687885,GB,5263,1120
9976,0,0,0,0,0,0,0,0,0,0,-0.882222,52.7668834,GB,5263,1120
9977,0,0,0,0,0,0,0,0,0,0,-0.8826125,52.7695751,GB,5263,1120
9978,0,0,0,0,0,0,0,0,0,0,-0.8808383,52.7682459,GB,5263,1120
9979,0,0,0,0,0,0,0,0,0,0,-0.8820996,52.7693455,GB,5263,1120
9980,0,0,0,0,0,0,0,0,0,0,-0.8831325,52.767791,GB,5263,1120
9981,0,0,0,0,0,0,0,0,0,0,-0.8825273,52.7694305,GB,5263,1120
9982,0,0,0,0,0,0,0,0,0,0,-0.8950638,52.7584273,GB,5263,1120
9983,0,0,0,0,0,0,0,0,0,0,-0.894974,52.7584624,GB,5263,1120
9984,0,0,0,0,0,0,0,0,0,0,-0.8948396,52.7585061,GB,5263,1120
9985,0,0,0,0,0,0,0,0,0,0,-0.8947194,52.7585679,GB,5263,1120
9986,0,0,0,0,0,0,0,0,0,0,-0.8946144,52.7586209,GB,5263,1120
9987,0,0,0,0,0,0,0,0,0,0,-0.8943771,52.7586277,GB,5263,1120
9988,0,0,0,0,0,0,0,0,0,0,-0.8942611,52.7585277,GB,5263,1120
9989,0,0,0,0,0,0,0,0,0,0,-0.8944006,52.7582863,GB,5263,1120
9990,0,0,0,0,0,0,0,0,0,0,-0.8967956,52.7561599,GB,5263,1120
9991,0,0,0,0,0,0,0,0,0,0,-0.8968345,52.7557917,GB,5263,1120
9992,0,0,0,0,0,0,0,0,0,0,-0.8967357,52.7561864,GB,5263,1120
9993,0,0,0,0,0,0,0,0,0,0,-0.8967746,52.7558181,GB,5263,1120
9994,0,0,0,0,0,0,0,0,0,0,-0.896601,52.756239,GB,5263,1120
9995,0,0,0,0,0,0,0,0,0,0,-0.8966547,52.755871,GB,5263,1120
9996,0,0,0,0,0,0,0,0,0,0,-0.8965262,52.7562653,GB,5263,1120
9997,0,0,0,0,0,0,0,0,0,0,-0.896595,52.7558884,GB,5263,1120
9998,0,0,0,0,0,0,0,0,0,0,-0.8963915,52.756318,GB,5263,1120
9999,0,0,0,0,0,0,0,0,0,0,-0.8964754,52.7559322,GB,5263,1120
10000,0,0,0,0,0,0,0,0,0,0,-0.8963316,52.7563444,GB,5263,1120
10001,0,0,0,0,0,0,0,0,0,0,-0.8964157,52.7559496,GB,5263,1120
10002,0,0,0,0,0,0,0,0,0,0,-0.8963106,52.7560026,GB,5263,1120
10003,0,0,0,0,0,0,0,0,0,0,-0.8962509,52.75602,GB,5263,1103
10004,0,0,0,0,0,0,0,0,0,0,-0.8961312,52.7560639,GB,5263,1103
10005,0,0,0,0,0,0,0,0,0,0,-0.8960563,52.7560991,GB,5263,1103
10006,0,0,0,0,0,0,0,0,0,0,-0.8958974,52.7559358,GB,5263,1103
10007,0,0,0,0,0,0,0,0,0,0,-0.8958835,52.7558997,GB,5263,1103
10008,0,0,0,0,0,0,0,0,0,0,-0.8958406,52.7558364,GB,5263,1103
10009,0,0,0,0,0,0,0,0,0,0,-0.8958119,52.7558002,GB,5263,1103
10010,0,0,0,0,0,0,0,0,0,0,-0.8957839,52.755737,GB,5263,1103
10011,0,0,0,0,0,0,0,0,0,0,-0.8957554,52.7556918,GB,5263,1103
10012,0,0,0,0,0,0,0,0,0,0,-0.8809184,52.7500868,GB,5263,1103
10013,0,0,0,0,0,0,0,0,0,0,-0.8814049,52.7501813,GB,5263,1103
10014,0,0,0,0,0,0,0,0,0,0,-0.8809221,52.749943,GB,5263,1103
10015,0,0,0,0,0,0,0,0,0,0,-0.8813933,52.7500554,GB,5263,1103
10016,0,0,0,0,0,0,0,0,0,0,-0.8809251,52.7498262,GB,5263,1103
10017,0,0,0,0,0,0,0,0,0,0,-0.8813669,52.7499292,GB,5263,1103
10018,0,0,0,0,0,0,0,0,0,0,-0.8808389,52.7497175,GB,5263,1103
10019,0,0,0,0,0,0,0,0,0,0,-0.8813701,52.7498034,GB,5263,1103
10020,0,0,0,0,0,0,0,0,0,0,-0.8808281,52.7495646,GB,5263,1103
10021,0,0,0,0,0,0,0,0,0,0,-0.8812738,52.7495148,GB,5263,1103
10022,0,0,0,0,0,0,0,0,0,0,-0.880832,52.7494118,GB,5263,1103
10023,0,0,0,0,0,0,0,0,0,0,-0.8814962,52.7495079,GB,5263,1103
10024,0,0,0,0,0,0,0,0,0,0,-0.8817036,52.7495099,GB,5263,1103
10025,0,0,0,0,0,0,0,0,0,0,-0.8820297,52.749504,GB,5263,1103
10026,0,0,0,0,0,0,0,0,0,0,-0.8824747,52.7494812,GB,5263,1103
10027,0,0,0,0,0,0,0,0,0,0,-0.8825132,52.7497153,GB,5263,1103
10028,0,0,0,0,0,0,0,0,0,0,-0.8822903,52.7497402,GB,5263,1103
10029,0,0,0,0,0,0,0,0,0,0,-0.8820832,52.7497292,GB,5263,1103
10030,0,0,0,0,0,0,0,0,0,0,-0.8818006,52.7497715,GB,5263,1103
10031,0,0,0,0,0,0,0,0,0,0,-0.8872817,52.7649172,GB,5263,1103
10032,0,0,0,0,0,0,0,0,0,0,-0.8871655,52.7648262,GB,5263,1103
10033,0,0,0,0,0,0,0,0,0,0,-0.8870923,52.7647896,GB,5263,1103
10034,0,0,0,0,0,0,0,0,0,0,-0.8870191,52.764753,GB,5263,1103
10035,0,0,0,0,0,0,0,0,0,0,-0.8869888,52.7647796,GB,5263,1103
10036,0,0,0,0,0,0,0,0,0,0,-0.8869161,52.764725,GB,5000,1103
10037,0,0,0,0,0,0,0,0,0,0,-0.9020281,52.7815207,GB,5000,1103
10038,0,0,0,0,0,0,0,0,0,0,-0.9020391,52.7815782,GB,5000,1103
10039,0,0,0,0,0,0,0,0,0,0,-0.9020054,52.7816204,GB,5000,1103
10040,0,0,0,0,0,0,0,0,0,0,-0.9019885,52.7817095,GB,5000,1103
10041,0,0,0,0,0,0,0,0,0,0,-0.901989,52.7818025,GB,5000,1103
10042,0,0,0,0,0,0,0,0,0,0,-0.9019101,52.781896,GB,5000,1103
10043,0,0,0,0,0,0,0,0,0,0,-0.9018747,52.7819432,GB,5000,1103
10044,0,0,0,0,0,0,0,0,0,0,-0.9018286,52.7820201,GB,5000,1103
10045,0,0,0,0,0,0,0,0,0,0,-0.9017868,52.7821238,GB,5000,1103
10046,0,0,0,0,0,0,0,0,0,0,-0.9017609,52.7821771,GB,5000,1103
10047,0,0,0,0,0,0,0,0,0,0,-0.9017398,52.7822767,GB,5000,1103
10048,0,0,0,0,0,0,0,0,0,0,-0.9014178,52.7819997,GB,5000,1103
10049,0,0,0,0,0,0,0,0,0,0,-0.9013797,52.7819577,GB,5000,1103
10050,0,0,0,0,0,0,0,0,0,0,-0.9013342,52.7818175,GB,5000,1103
10051,0,0,0,0,0,0,0,0,0,0,-0.9013678,52.7817428,GB,5000,1103
10052,0,0,0,0,0,0,0,0,0,0,-0.8685438,52.7748088,GB,5000,1103
10053,0,0,0,0,0,0,0,0,0,0,-0.8683076,52.7747706,GB,5000,1103
10054,0,0,0,0,0,0,0,0,0,0,-0.8681305,52.7747419,GB,5000,1103
10055,0,0,0,0,0,0,0,0,0,0,-0.8679818,52.7747585,GB,5000,1103
10056,0,0,0,0,0,0,0,0,0,0,-0.8677929,52.7746129,GB,5000,1103
10057,0,0,0,0,0,0,0,0,0,0,-0.867934,52.7743175,GB,5000,1103
10058,0,0,0,0,0,0,0,0,0,0,-0.8681405,52.7743555,GB,5000,1103
10059,0,0,0,0,0,0,0,0,0,0,-0.8682716,52.7744466,GB,5000,1103
10060,0,0,0,0,0,0,0,0,0,0,-0.8684489,52.7744663,GB,5000,1103
10061,0,0,0,0,0,0,0,0,0,0,-0.8686851,52.7745045,GB,5000,1103
10062,0,0,0,0,0,0,0,0,0,0,-0.8952593,52.7729569,GB,5000,1103
10063,0,0,0,0,0,0,0,0,0,0,-0.8952456,52.7729118,GB,5000,1103
10064,0,0,0,0,0,0,0,0,0,0,-0.8948437,52.77298,GB,5000,1103
10065,0,0,0,0,0,0,0,0,0,0,-0.8952575,52.7730288,GB,5000,1103
10066,0,0,0,0,0,0,0,0,0,0,-0.8952586,52.7729839,GB,5000,1103
10067,0,0,0,0,0,0,0,0,0,0,-0.8948437,52.77298,GB,5000,1103
10068,0,0,0,0,0,0,0,0,0,0,-0.895271,52.7730829,GB,5000,1103
10069,0,0,0,0,0,0,0,0,0,0,-0.8949992,52.7732781,GB,5000,1103
10070,0,0,0,0,0,0,0,0,0,0,-0.8952988,52.773155,GB,5000,1103
10071,0,0,0,0,0,0,0,0,0,0,-0.8949992,52.7732781,GB,5000,1103
10072,0,0,0,0,0,0,0,0,0,0,-0.8953116,52.7732361,GB,5000,1103
10073,0,0,0,0,0,0,0,0,0,0,-0.8949246,52.7732954,GB,5000,1103
10074,0,0,0,0,0,0,0,0,0,0,-0.89531,52.773299,GB,5000,1103
10075,0,0,0,0,0,0,0,0,0,0,-0.8949246,52.7732954,GB,5000,1103
10076,0,0,0,0,0,0,0,0,0,0,-0.8948207,52.7733034,GB,5000,1103
10077,0,0,0,0,0,0,0,0,0,0,-0.895278,52.7733886,GB,5000,1103
10078,0,0,0,0,0,0,0,0,0,0,-0.8948207,52.7733034,GB,5000,1103
10079,0,0,0,0,0,0,0,0,0,0,-0.8952771,52.7734245,GB,5000,1103
10080,0,0,0,0,0,0,0,0,0,0,-0.8946722,52.773311,GB,5000,1103
10081,0,0,0,0,0,0,0,0,0,0,-0.895276,52.7734695,GB,5000,1103
10082,0,0,0,0,0,0,0,0,0,0,-0.8947441,52.7734016,GB,5000,1103
10083,0,0,0,0,0,0,0,0,0,0,-0.8952899,52.7735056,GB,5000,1103
10084,0,0,0,0,0,0,0,0,0,0,-0.8799389,52.7651718,GB,5000,1103
10085,0,0,0,0,0,0,0,0,0,0,-0.8805942,52.7656275,GB,5000,1103
10086,0,0,0,0,0,0,0,0,0,0,-0.8800352,52.7654604,GB,5000,1103
10087,0,0,0,0,0,0,0,0,0,0,-0.8805942,52.7656275,GB,5000,1103
10088,0,0,0,0,0,0,0,0,0,0,-0.8800352,52.7654604,GB,5000,1103
10089,0,0,0,0,0,0,0,0,0,0,-0.8797155,52.7652146,GB,5102,1103
10090,0,0,0,0,0,0,0,0,0,0,-0.8810683,52.7656319,GB,5102,1103
10091,0,0,0,0,0,0,0,0,0,0,-0.8807235,52.7652062,GB,5102,1103
10092,0,0,0,0,0,0,0,0,0,0,-0.8800352,52.7654604,GB,5102,1103
10093,0,0,0,0,0,0,0,0,0,0,-0.8805942,52.7656275,GB,5102,1103
10094,0,0,0,0,0,0,0,0,0,0,-0.8804316,52.7650326,GB,5102,1103
10095,0,0,0,0,0,0,0,0,0,0,-0.8800352,52.7654604,GB,5102,1103
10096,0,0,0,0,0,0,0,0,0,0,-0.8804316,52.7650326,GB,5102,1103
10097,0,0,0,0,0,0,0,0,0,0,-0.8810683,52.7656319,GB,5102,1103
10098,0,0,0,0,0,0,0,0,0,0,-0.8807235,52.7652062,GB,5102,1103
10099,0,0,0,0,0,0,0,0,0,0,-0.8797155,52.7652146,GB,5102,1103
10100,0,0,0,0,0,0,0,0,0,0,-0.8802438,52.7654174,GB,5102,1103
10101,0,0,0,0,0,0,0,0,0,0,-0.8804316,52.7650326,GB,5102,1103
10102,0,0,0,0,0,0,0,0,0,0,-0.8799389,52.7651718,GB,5102,1103
10103,0,0,0,0,0,0,0,0,0,0,-0.8806379,52.7650795,GB,5102,1103
10104,0,0,0,0,0,0,0,0,0,0,-0.880953,52.765505,GB,5102,1103
10105,0,0,0,0,0,0,0,0,0,0,-0.8807235,52.7652062,GB,5102,1103
10106,0,0,0,0,0,0,0,0,0,0,-0.8810683,52.7656319,GB,5102,1103
10107,0,0,0,0,0,0,0,0,0,0,-0.8799389,52.7651718,GB,5102,1103
10108,0,0,0,0,0,0,0,0,0,0,-0.8806379,52.7650795,GB,5102,1103
10109,0,0,0,0,0,0,0,0,0,0,-0.8805942,52.7656275,GB,5102,1103
10110,0,0,0,0,0,0,0,0,0,0,-0.8799389,52.7651718,GB,5102,1103
10111,0,0,0,0,0,0,0,0,0,0,-0.8800352,52.7654604,GB,5102,1103
10112,0,0,0,0,0,0,0,0,0,0,-0.8804316,52.7650326,GB,5102,1103
10113,0,0,0,0,0,0,0,0,0,0,-0.8804316,52.7650326,GB,5102,1103
10114,0,0,0,0,0,0,0,0,0,0,-0.8799389,52.7651718,GB,5102,1103
10115,0,0,0,0,0,0,0,0,0,0,-0.8797155,52.7652146,GB,5102,1103
10116,0,0,0,0,0,0,0,0,0,0,-0.8806379,52.7650795,GB,5102,1103
10117,0,0,0,0,0,0,0,0,0,0,-0.880953,52.765505,GB,5102,1103
10118,0,0,0,0,0,0,0,0,0,0,-0.8810683,52.7656319,GB,5102,1103
10119,0,0,0,0,0,0,0,0,0,0,-0.8806379,52.7650795,GB,5102,1103
10120,0,0,0,0,0,0,0,0,0,0,-0.8810683,52.7656319,GB,5102,1103
10121,0,0,0,0,0,0,0,0,0,0,-0.8807235,52.7652062,GB,5102,1103
10122,0,0,0,0,0,0,0,0,0,0,-0.880953,52.765505,GB,5102,1103
10123,0,0,0,0,0,0,0,0,0,0,-0.8806379,52.7650795,GB,5102,1103
10124,0,0,0,0,0,0,0,0,0,0,-0.8799389,52.7651718,GB,5102,1103
10125,0,0,0,0,0,0,0,0,0,0,-0.8805942,52.7656275,GB,5102,1103
10126,0,0,0,0,0,0,0,0,0,0,-0.8806379,52.7650795,GB,5102,1103
10127,0,0,0,0,0,0,0,0,0,0,-0.8808527,52.7653692,GB,5102,1103
10128,0,0,0,0,0,0,0,0,0,0,-0.8804316,52.7650326,GB,5102,1103
10129,0,0,0,0,0,0,0,0,0,0,-0.8810683,52.7656319,GB,5102,1103
10130,0,0,0,0,0,0,0,0,0,0,-0.8797155,52.7652146,GB,5102,1103
10131,0,0,0,0,0,0,0,0,0,0,-0.8807235,52.7652062,GB,5102,1103
10132,0,0,0,0,0,0,0,0,0,0,-0.8800352,52.7654604,GB,5102,1103
10133,0,0,0,0,0,0,0,0,0,0,-0.8804316,52.7650326,GB,5102,1103
10134,0,0,0,0,0,0,0,0,0,0,-0.8804316,52.7650326,GB,5102,1103
10135,0,0,0,0,0,0,0,0,0,0,-0.8808527,52.7653692,GB,5102,1103
10136,0,0,0,0,0,0,0,0,0,0,-0.8797155,52.7652146,GB,5102,1103
10137,0,0,0,0,0,0,0,0,0,0,-0.8803601,52.7655084,GB,5102,1103
10138,0,0,0,0,0,0,0,0,0,0,-0.8803601,52.7655084,GB,5102,1103
10139,0,0,0,0,0,0,0,0,0,0,-0.8803601,52.7655084,GB,5102,1103
10140,0,0,0,0,0,0,0,0,0,0,-0.8803601,52.7655084,GB,5102,1103
10141,0,0,0,0,0,0,0,0,0,0,-0.880953,52.765505,GB,5102,1103
10142,0,0,0,0,0,0,0,0,0,0,-0.8808527,52.7653692,GB,5102,1103
10143,0,0,0,0,0,0,0,0,0,0,-0.8808527,52.7653692,GB,5102,1103
10144,0,0,0,0,0,0,0,0,0,0,-0.8797155,52.7652146,GB,5102,1103
10145,0,0,0,0,0,0,0,0,0,0,-0.8808527,52.7653692,GB,5102,1103
10146,0,0,0,0,0,0,0,0,0,0,-0.8807235,52.7652062,GB,5102,1103
10147,0,0,0,0,0,0,0,0,0,0,-0.880953,52.765505,GB,5102,1103
10148,0,0,0,0,0,0,0,0,0,0,-0.8808527,52.7653692,GB,5102,1103
10149,0,0,0,0,0,0,0,0,0,0,-0.8802438,52.7654174,GB,5102,1103
10150,0,0,0,0,0,0,0,0,0,0,-0.8805942,52.7656275,GB,5102,1103
10151,0,0,0,0,0,0,0,0,0,0,-0.880953,52.765505,GB,5102,1103
10152,0,0,0,0,0,0,0,0,0,0,-0.8804316,52.7650326,GB,5102,1103
10153,0,0,0,0,0,0,0,0,0,0,-0.8803601,52.7655084,GB,5102,1103
10154,0,0,0,0,0,0,0,0,0,0,-0.8863131,52.7744195,GB,5102,1103
10155,0,0,0,0,0,0,0,0,0,0,-0.886364,52.7741683,GB,5102,1103
10156,0,0,0,0,0,0,0,0,0,0,-0.8861209,52.7743998,GB,5102,1103
10157,0,0,0,0,0,0,0,0,0,0,-0.8861861,52.7741666,GB,5102,1103
10158,0,0,0,0,0,0,0,0,0,0,-0.886047,52.7743901,GB,5102,1103
10159,0,0,0,0,0,0,0,0,0,0,-0.8860826,52.7741567,GB,5102,1103
10160,0,0,0,0,0,0,0,0,0,0,-0.8858842,52.7743795,GB,5102,1103
10161,0,0,0,0,0,0,0,0,0,0,-0.8859198,52.7741461,GB,5102,1103
10162,0,0,0,0,0,0,0,0,0,0,-0.8857955,52.7743697,GB,5102,1103
10163,0,0,0,0,0,0,0,0,0,0,-0.8858459,52.7741365,GB,5102,1103
10164,0,0,0,0,0,0,0,0,0,0,-0.8856475,52.7743593,GB,5102,1103
10165,0,0,0,0,0,0,0,0,0,0,-0.885698,52.7741261,GB,5102,1103
10166,0,0,0,0,0,0,0,0,0,0,-0.8855586,52.7743585,GB,5102,1103
10167,0,0,0,0,0,0,0,0,0,0,-0.8855942,52.7741251,GB,5102,1103
10168,0,0,0,0,0,0,0,0,0,0,-0.8853961,52.774339,GB,5102,1103
10169,0,0,0,0,0,0,0,0,0,0,-0.8854314,52.7741146,GB,5102,1103
10170,0,0,0,0,0,0,0,0,0,0,-0.8853071,52.7743382,GB,5102,1103
10171,0,0,0,0,0,0,0,0,0,0,-0.8853576,52.7741049,GB,5102,1103
10172,0,0,0,0,0,0,0,0,0,0,-0.8851592,52.7743278,GB,5102,1103
10173,0,0,0,0,0,0,0,0,0,0,-0.8851948,52.7740944,GB,5102,1103
10174,0,0,0,0,0,0,0,0,0,0,-0.8850705,52.774318,GB,5102,1103
10175,0,0,0,0,0,0,0,0,0,0,-0.8851209,52.7740847,GB,5102,1103
10176,0,0,0,0,0,0,0,0,0,0,-0.8849065,52.7743524,GB,5102,1103
10177,0,0,0,0,0,0,0,0,0,0,-0.8849431,52.774083,GB,5102,1103
10178,0,0,0,0,0,0,0,0,0,0,-0.8849483,52.7740516,GB,5102,1103
10179,0,0,0,0,0,0,0,0,0,0,-0.884803,52.7743424,GB,5102,1103
10180,0,0,0,0,0,0,0,0,0,0,-0.884655,52.774332,GB,5102,1103
10181,0,0,0,0,0,0,0,0,0,0,-0.8845663,52.7743222,GB,5102,1103
10182,0,0,0,0,0,0,0,0,0,0,-0.9058486,52.7632829,GB,5102,1103
10183,0,0,0,0,0,0,0,0,0,0,-0.9055653,52.7633522,GB,5102,1103
10184,0,0,0,0,0,0,0,0,0,0,-0.8859679,52.7652915,GB,5102,1103
10185,0,0,0,0,0,0,0,0,0,0,-0.8859189,52.7654708,GB,5102,1103
10186,0,0,0,0,0,0,0,0,0,0,-0.8859289,52.7656597,GB,5102,1103
10187,0,0,0,0,0,0,0,0,0,0,-0.8868749,52.7657585,GB,5102,1103
10188,0,0,0,0,0,0,0,0,0,0,-0.8956766,52.7699401,GB,5102,1103
10189,0,0,0,0,0,0,0,0,0,0,-0.8957204,52.7699675,GB,5102,1103
10190,0,0,0,0,0,0,0,0,0,0,-0.8958091,52.7699773,GB,5102,1103
10191,0,0,0,0,0,0,0,0,0,0,-0.8958528,52.7700047,GB,5102,1103
10192,0,0,0,0,0,0,0,0,0,0,-0.8959267,52.7700144,GB,5102,1103
10193,0,0,0,0,0,0,0,0,0,0,-0.8959702,52.7700508,GB,5102,1103
10194,0,0,0,0,0,0,0,0,0,0,-0.8768753,52.7673094,GB,5102,1103
10195,0,0,0,0,0,0,0,0,0,0,-0.8765548,52.7673465,GB,5102,1103
10196,0,0,0,0,0,0,0,0,0,0,-0.8769329,52.7673729,GB,5102,1103
10197,0,0,0,0,0,0,0,0,0,0,-0.8766616,52.7675501,GB,5102,1103
10198,0,0,0,0,0,0,0,0,0,0,-0.8769899,52.7674633,GB,5102,1103
10199,0,0,0,0,0,0,0,0,0,0,-0.8770332,52.7675087,GB,5102,1103
10200,0,0,0,0,0,0,0,0,0,0,-0.8766903,52.7675864,GB,5102,1103
10201,0,0,0,0,0,0,0,0,0,0,-0.8770911,52.7675632,GB,5102,1103
10202,0,0,0,0,0,0,0,0,0,0,-0.8767192,52.7676136,GB,5102,1103
10203,0,0,0,0,0,0,0,0,0,0,-0.8771909,52.767717,GB,5102,1103
10204,0,0,0,0,0,0,0,0,0,0,-0.8767623,52.7676679,GB,5102,1103
10205,0,0,0,0,0,0,0,0,0,0,-0.8772194,52.7677622,GB,5102,1103
10206,0,0,0,0,0,0,0,0,0,0,-0.8767912,52.7676952,GB,5102,1103
10207,0,0,0,0,0,0,0,0,0,0,-0.8772481,52.7677984,GB,5102,1103
10208,0,0,0,0,0,0,0,0,0,0,-0.8768341,52.7677585,GB,5102,1103
10209,0,0,0,0,0,0,0,0,0,0,-0.8772911,52.7678527,GB,5102,1103
10210,0,0,0,0,0,0,0,0,0,0,-0.876863,52.7677858,GB,5102,1103
10211,0,0,0,0,0,0,0,0,0,0,-0.8773196,52.767898,GB,5102,1103
10212,0,0,0,0,0,0,0,0,0,0,-0.8769063,52.7678311,GB,5102,1103
10213,0,0,0,0,0,0,0,0,0,0,-0.8773483,52.7679342,GB,5102,1103
10214,0,0,0,0,0,0,0,0,0,0,-0.8769202,52.7678672,GB,5102,1103
10215,0,0,0,0,0,0,0,0,0,0,-0.8773919,52.7679706,GB,5102,1103
10216,0,0,0,0,0,0,0,0,0,0,-0.8769637,52.7679036,GB,5102,1103
10217,0,0,0,0,0,0,0,0,0,0,-0.8774203,52.7680158,GB,5102,1103
